NAME,RA_CLUSTER,DEC_CLUSTER,RADEC_ERR,RA_OPTICAL,DEC_OPTICAL,RA_BCG,DEC_BCG,REFMAG_BCG,BEST_Z,BEST_Z_ERR,BEST_Z_TYPE,Z_LAMBDA,LIT_Z,LIT_Z_ERR,LIT_Z_SRC,SPEC_Z_BOOT,SPEC_Z_BOOT_ERR,N_MEMBERS,BCG_SPEC_Z,VDISP_BOOT,VDISP_BOOT_ERR,VDISP_BOOT_FLAG,VDISP_TYPE,LAMBDA_NORM,LAMBDA_NORM_ERR,LAMBDA_OPT_NORM,LAMBDA_OPT_NORM_ERR,SCALEVAL,MASKFRAC,RUN,LMAX,NHI,EXT_LIKE,SHARED_MEMBERS,IN_FOOTPRINT,LIMMAG_G,IN_ZVLIM,ZVLIM_02,ZVLIM_04,GAIA_10MAG_30_ARCSEC,NGC_30_ARCSEC,HECATE_30_ARCSEC,RA_XFIT,DEC_XFIT,PCONT,EXP,CR500,CTS500,F500,F500_L,F500_H,L500,L500_L,L500_H,CR500_0520,CTS500_0520,F500_0520,F500_L_0520,F500_H_0520,L500_0520,L500_L_0520,L500_H_0520,Lbol500,Lbol500_L,Lbol500_H,KT,KT_L,KT_H,MGAS500,MGAS500_L,MGAS500_H,M500,M500_L,M500_H,FGAS500,FGAS500_L,FGAS500_H,R500,R500_L,R500_H,MATCH_NAME
1eRASS J135424.2-010250,208.601,-1.04732,21.39,208.6002,-1.04431,208.6002,-1.04431,14.858,0.147,8.7E-4,spec_z_boot,0.15161,0.1393,0.0043,REDMAPPER-SDSS-DR8,0.147,8.7E-4,10,0.1474,603.9,178.21,0.0,gapper,52.01,3.51,52.08,3.51,1.10573,0.097,legacy_dr10_grz_z_v0.9,107.3911,0.03463,25.1049,false,true,23.69,true,0.609,0.811,false,false,false,208.6034,-1.0455,0.0,146.0,1.019,148.7,94.529,83.104,107.59,62.631,54.758,71.764,0.841,122.8,71.942,63.247,81.932,42.918,37.504,48.964,117.602,98.402,148.875,2.37,1.64,4.12,232.46,212.37,252.26,29.27,26.52,32.86,0.079,0.068,0.09,962.0,931.0,1000.0,"CODEX_245957,REDMAPPER-SDSS-DR8_RMJ135424.7-010247.8"
1eRASS J135459.0+130508,208.7462,13.08569,13.01,208.7456,13.08156,208.7456,13.08156,16.076,0.14654,8.8E-4,spec_z_boot,0.14473,0.14538,,REDMAPPER-SDSS-DR8,0.14654,8.8E-4,7,0.14538,505.94,132.69,0.0,gapper,23.3,1.57,23.54,1.55,1.01807,0.02,legacy_dr10_grz_z_v0.9,53.075,0.01696,16.91497,false,true,23.19,true,0.629,0.84,false,false,false,208.7441,13.085,0.0061,152.8,0.353,54.0,32.364,26.403,39.817,20.068,16.233,24.641,0.284,43.3,23.786,19.386,29.201,13.813,11.175,16.855,36.08,28.406,49.548,1.72,1.24,3.52,46.35,30.0,65.29,11.94,9.81,14.17,0.039,0.024,0.057,714.0,669.0,756.0,REDMAPPER-SDSS-DR8_RMJ135458.9+130453.6
1eRASS J135505.5-143320,208.7732,-14.5558,16.53,208.7648,-14.5575,208.7648,-14.5575,14.23,0.1013,1.5E-4,cg_spec_z,0.10265,,,none,,,0,0.1013,,,,nan,18.26,2.05,18.34,2.07,1.03028,0.031,legacy_dr10_grz_z_v0.9,23.7358,0.0772,18.38443,false,true,22.62,true,0.458,0.622,false,false,false,208.7705,-14.557,3.0E-4,153.7,0.733,112.6,69.87,60.465,81.495,23.079,19.826,26.974,0.631,97.0,55.587,48.047,64.893,15.936,13.704,18.621,66.704,45.078,105.72,-1.0,2.76,-1.0,92.31,74.68,107.91,15.24,13.58,17.74,0.06,0.047,0.074,786.0,757.0,827.0,
1eRASS J135548.7-022502,208.9531,-2.41723,7.34,208.9498,-2.41855,208.9498,-2.41855,16.305,0.19445,4.0E-4,cg_spec_z,0.1918,0.19447,,REDMAPPER-SDSS-DR8,,,0,0.19445,,,,nan,56.63,2.86,56.07,2.84,1.02787,0.031,legacy_dr10_grz_z_v0.9,108.3774,0.03401,38.45614,false,true,23.91,true,0.773,1.031,false,false,false,208.9537,-2.4176,1.0E-4,151.4,0.761,115.2,70.63,61.675,81.657,84.558,72.793,97.706,0.625,94.6,53.634,46.827,62.065,58.122,50.169,66.889,180.183,147.735,262.874,-1.0,1.97,-1.0,206.03,157.13,238.89,32.44,28.22,36.55,0.062,0.046,0.078,980.0,935.0,1019.0,REDMAPPER-SDSS-DR8_RMJ135548.0-022506.8
1eRASS J135815.6+042941,209.5652,4.49479,6.58,209.5665,4.4967,209.5665,4.4967,14.751,0.12604,8.0E-4,spec_z_boot,0.12152,0.12494,,GALWEIGHT,0.12604,8.0E-4,5,0.12398,347.15,116.15,0.0,gapper,11.16,1.5,11.17,1.49,1.07393,0.069,legacy_dr10_grz_z_v0.9,25.1879,0.0217,5.12455,false,true,23.2,true,0.666,0.896,false,false,false,209.5661,4.4946,0.005,146.6,0.724,106.2,67.27,50.916,86.071,30.43,23.131,38.57,0.588,86.2,50.14,37.881,64.089,20.972,15.872,26.5,63.322,43.351,104.313,1.75,1.35,6.14,103.08,86.03,116.92,16.47,13.57,20.43,0.061,0.047,0.077,800.0,750.0,860.0,GALWEIGHT_1186
1eRASS J135838.6-252340,209.661,-25.39469,9.84,209.6584,-25.39784,209.6584,-25.39784,15.128,0.16032,0.00412,photo_z,0.16032,,,none,,,0,,,,,nan,40.55,3.03,40.29,3.03,1.06986,0.068,legacy_dr10_grz_z_v0.9,68.8023,0.05661,62.39724,false,true,23.22,true,0.624,0.833,false,false,false,209.6588,-25.3959,0.0,167.7,1.186,199.0,109.489,99.115,121.915,93.601,83.481,104.311,1.004,168.3,86.115,77.731,95.528,64.142,57.263,71.418,187.103,159.637,229.902,3.18,2.17,5.7,218.72,186.18,252.15,36.58,33.63,41.32,0.059,0.049,0.069,1032.0,1003.0,1075.0,
1eRASS J135936.7-242206,209.9031,-24.36858,8.13,209.899,-24.28462,209.9012,-24.36784,12.183,0.03688,0.0013,spec_z_boot,0.04208,,,none,0.03688,0.0013,11,0.03637,722.62,569.92,0.0,gapper,12.1,1.81,12.67,1.74,1.06658,0.064,legacy_dr10_grz_z_v0.9,16.8918,0.05048,4.26942,false,true,23.54,true,0.666,0.896,false,false,true,209.9037,-24.3697,0.0363,170.0,0.247,42.0,21.65,13.325,42.679,0.863,0.536,1.701,0.215,36.5,17.662,11.023,34.7,0.615,0.381,1.211,1.553,0.871,2.907,-1.0,0.76,-1.0,3.63,0.39,8.23,1.73,1.16,2.44,0.023,0.008,0.054,389.0,341.0,436.0,
1eRASS J140023.5+082922,210.098,8.48964,13.92,210.099,8.48304,210.0383,8.54732,15.157,0.1347,0.00312,spec_z_boot,0.13208,,,none,0.1347,0.00312,8,0.13456,1603.45,889.62,0.48,gapper,22.28,1.76,21.57,1.8,1.01815,0.02,legacy_dr10_grz_z_v0.9,37.1527,0.01927,6.53508,false,true,23.09,true,0.582,0.772,false,false,false,210.1002,8.4932,0.025,150.0,0.192,28.8,17.961,9.448,35.905,9.223,4.785,17.956,0.156,23.4,13.286,7.005,26.511,6.324,3.273,12.591,22.729,11.992,55.738,-1.0,1.36,-1.0,29.02,2.42,51.53,7.5,5.07,11.8,0.036,0.013,0.072,614.0,539.0,714.0,
1eRASS J140115.2-111255,210.3136,-11.21552,18.47,210.3799,-11.16665,210.4016,-11.12878,12.465,0.06682,0.00759,spec_z_boot,0.07459,,,none,0.06682,0.00759,3,0.06896,1290.26,2130.4,0.2,gapper,47.54,3.45,54.37,3.61,1.06923,0.062,legacy_dr10_grz_z_v0.9,55.8973,0.04295,6.76059,true,true,23.14,true,0.862,1.117,false,false,false,210.3156,-11.2245,6.0E-4,155.0,0.801,124.1,68.304,38.179,107.076,9.278,5.298,14.404,0.703,108.9,56.175,31.47,85.42,6.638,3.766,10.037,15.174,8.492,32.03,-1.0,0.57,-1.0,45.35,34.72,58.63,9.21,6.86,11.93,0.05,0.034,0.072,672.0,609.0,733.0,
1eRASS J140131.5-280421,210.3816,-28.07254,23.38,210.3782,-28.08089,210.3782,-28.08089,14.953,0.15518,0.00431,photo_z,0.15518,,,none,,,0,,,,,nan,31.09,2.58,30.68,2.49,1.06243,0.062,legacy_dr10_grz_z_v0.9,61.2077,0.04122,4.17459,false,true,23.55,true,0.736,0.989,false,false,false,210.3674,-28.0716,0.0051,167.6,0.361,60.5,33.132,23.778,44.294,25.373,17.706,33.049,0.301,50.4,25.65,18.36,34.152,17.471,12.234,22.876,55.289,34.956,97.917,1.75,1.33,11.81,100.77,86.34,114.26,13.91,10.81,18.13,0.07,0.053,0.096,749.0,689.0,818.0,
1eRASS J140137.6-110714,210.4069,-11.12064,13.02,210.3799,-11.16665,210.4016,-11.12878,12.465,0.0602,0.01411,spec_z_boot,0.07379,0.0698,,MCXC,0.0602,0.01411,3,0.06896,336.7,174.29,0.0,gapper,55.2,3.58,53.34,3.68,1.06902,0.067,legacy_dr10_grz_z_v0.9,70.0043,0.0424,110.53761,false,true,24.02,true,0.567,0.751,false,false,false,210.4045,-11.1251,0.0,156.0,4.488,700.0,424.874,392.677,458.788,43.494,40.234,47.095,3.754,585.5,327.634,303.006,353.806,29.977,27.725,32.392,107.491,86.158,156.022,5.5,3.12,10.5,116.54,99.43,134.27,26.11,23.57,28.87,0.044,0.037,0.052,954.0,921.0,986.0,"MCXC_J1401.6-1107,RXGCC_542,XCLASS_443"
1eRASS J140154.2-294139,210.4759,-29.69437,8.89,210.4768,-29.69489,210.4036,-29.65161,14.199,0.09523,8.0E-4,spec_z_boot,0.09836,,,none,0.09523,8.0E-4,4,0.09535,343.6,148.61,0.0,gapper,16.88,2.13,16.86,2.12,1.1045,0.096,legacy_dr10_grz_z_v0.9,29.8525,0.03752,58.25839,false,true,22.38,true,0.537,0.713,false,false,false,210.4767,-29.6971,0.0,171.8,2.167,372.3,194.583,175.363,215.07,53.644,48.361,59.566,1.803,309.9,151.193,136.403,167.646,36.775,33.084,40.874,86.642,77.508,95.578,1.61,1.44,2.07,192.16,177.82,204.85,28.87,26.05,31.84,0.066,0.059,0.075,975.0,942.0,1007.0,
1eRASS J140232.7-045132,210.6366,-4.85908,7.9,210.6364,-4.8569,210.6364,-4.8569,14.907,0.13063,0.00139,spec_z_boot,0.12721,,,none,0.13063,0.00139,7,,835.96,470.58,0.0,gapper,33.95,2.79,34.33,2.82,1.09497,0.087,legacy_dr10_grz_z_v0.9,79.6718,0.02003,82.3132,false,true,23.58,true,0.629,0.841,false,false,false,210.6374,-4.858,4.0E-4,152.8,1.7,259.7,157.186,142.554,172.292,76.965,69.38,83.961,1.366,208.7,115.955,105.038,127.042,52.549,47.398,57.306,139.612,122.578,163.177,2.92,1.87,3.92,219.17,199.38,237.99,32.77,30.14,35.82,0.067,0.059,0.075,1005.0,977.0,1035.0,
1eRASS J140252.4+074909,210.7185,7.81941,11.8,210.7167,7.81973,210.7167,7.81973,14.851,0.109,4.0E-4,cg_spec_z,0.1187,,,none,0.11783,0.01204,7,0.109,1204.01,1571.44,0.27,gapper,15.18,2.17,15.29,2.18,1.05772,0.06,legacy_dr10_grz_z_v0.9,21.6475,0.02012,3.78158,false,true,23.35,true,0.667,0.896,false,false,false,210.7186,7.8169,0.0821,150.9,0.161,24.4,13.081,7.917,21.725,4.637,2.805,7.751,0.138,20.9,10.547,6.276,17.29,3.461,2.078,5.715,6.774,4.139,11.501,0.73,0.52,1.07,10.64,1.82,23.34,4.06,2.46,6.05,0.029,0.011,0.066,504.0,427.0,576.0,
1eRASS J140311.4+065141,210.7975,6.86151,16.23,210.7804,6.89003,210.8021,6.84357,16.896,0.18927,0.00529,photo_z,0.18927,,,none,,,0,,,,,nan,12.42,1.45,12.76,1.53,1.02064,0.022,legacy_dr10_grz_z_v0.9,20.9726,0.02099,3.34958,false,true,23.33,true,0.606,0.806,false,false,false,210.7973,6.8619,0.0634,146.1,0.084,12.3,7.621,4.029,12.854,8.341,4.511,14.588,0.069,10.0,5.689,3.007,9.701,5.864,3.139,10.434,15.97,8.233,29.474,-1.0,0.7,-1.0,11.98,1.01,29.2,5.4,3.47,8.26,0.023,0.008,0.059,540.0,466.0,622.0,
1eRASS J140353.5-105659,210.973,-10.94984,9.4,210.926,-11.01221,210.926,-11.01221,14.34,0.03769,1.5E-4,cg_spec_z,0.06712,,,none,,,0,0.03769,,,,nan,11.17,2.01,10.96,1.98,1.07256,0.065,legacy_dr10_grz_z_v0.9,15.6746,0.04218,6.89658,false,true,23.57,true,0.652,0.875,false,false,false,210.9683,-10.9491,0.0966,153.6,0.187,28.7,14.911,8.5,24.765,0.641,0.37,1.081,0.162,24.8,12.401,6.982,20.55,0.463,0.263,0.771,1.009,0.569,1.839,-1.0,0.36,-1.0,1.28,0.07,4.0,1.21,0.8,1.96,0.011,0.003,0.034,345.0,300.0,405.0,
1eRASS J140405.5-104656,211.0233,-10.78226,8.62,211.0241,-10.78434,211.0241,-10.78434,14.505,0.10782,0.00754,photo_z,0.10782,,,none,,,0,,,,,nan,13.49,1.76,13.55,1.77,1.07221,0.066,legacy_dr10_grz_z_v0.9,23.2471,0.04266,3.98264,false,true,23.47,true,0.645,0.865,false,false,false,211.0225,-10.781,0.0382,154.1,0.243,37.4,19.31,11.898,28.53,7.774,4.512,11.855,0.211,32.5,15.963,9.778,23.352,5.589,3.263,8.225,11.893,7.342,19.309,-1.0,0.31,-1.0,30.74,17.65,40.49,6.28,4.36,9.29,0.046,0.025,0.078,584.0,517.0,665.0,
1eRASS J140408.9+081657,211.0374,8.28256,12.02,211.0397,8.28458,211.0397,8.28458,14.909,0.1346,4.0E-4,cg_spec_z,0.13368,,,none,,,0,0.1346,,,,nan,10.39,1.72,10.38,1.72,1.03326,0.033,legacy_dr10_grz_z_v0.9,16.125,0.01943,16.72131,false,true,23.52,true,0.604,0.804,false,false,false,211.0379,8.2822,0.0118,149.1,0.382,57.0,34.142,27.286,41.79,18.164,14.558,22.222,0.311,46.4,25.682,20.499,31.53,12.685,10.168,15.516,29.371,22.911,38.519,1.38,1.08,2.38,35.17,19.05,59.35,11.75,9.45,13.58,0.032,0.016,0.054,713.0,663.0,748.0,
1eRASS J140425.2-081647,211.105,-8.27994,15.72,211.1107,-8.2808,211.1068,-8.18948,15.499,0.11597,0.00632,photo_z,0.11597,,,none,,,0,,,,,nan,12.07,1.27,12.25,1.31,1.02879,0.026,legacy_dr10_grz_z_v0.9,20.4872,0.02487,9.47975,false,true,23.48,true,0.598,0.795,false,false,false,211.1097,-8.2775,0.0245,154.8,0.455,70.4,39.088,31.327,47.884,16.796,13.435,20.672,0.378,58.5,30.514,24.348,37.644,11.956,9.527,14.796,25.67,20.402,32.393,1.22,0.91,1.51,63.94,51.23,74.33,10.55,8.95,13.52,0.058,0.043,0.077,692.0,655.0,752.0,
1eRASS J140435.1-101313,211.1464,-10.22043,3.47,0.0,0.0,211.1473,-10.22092,12.18,0.03661,1.4E-4,spec_z_boot,0.04075,,,none,0.03661,1.4E-4,8,0.03668,87.45,23.99,0.0,gapper,13.86,2.01,0.0,0.0,1.07118,0.063,legacy_dr10_grz_z_v0.9,3.8005,0.0356,20.95556,false,true,23.45,true,0.646,0.866,false,false,true,211.1471,-10.2212,0.0,152.8,2.969,453.6,264.132,226.449,316.82,9.926,8.533,11.931,2.503,382.4,208.019,179.713,250.84,6.88,5.943,8.273,15.86,13.159,20.409,1.34,1.14,1.81,51.69,46.47,56.25,10.18,8.95,11.26,0.051,0.044,0.059,702.0,672.0,726.0,
1eRASS J140548.6-133353,211.4529,-13.56484,6.53,211.4522,-13.56258,211.4522,-13.56258,14.234,0.10105,1.5E-4,cg_spec_z,0.08899,,,none,0.09562,0.00663,3,0.10105,1219.55,1094.11,0.52,gapper,24.89,2.14,24.92,2.15,1.04461,0.042,legacy_dr10_grz_z_v0.9,41.788,0.06486,18.62409,false,true,23.32,true,0.585,0.776,false,false,false,211.454,-13.5649,0.0,160.1,1.209,193.6,108.413,94.232,124.326,36.935,32.159,41.985,1.039,166.4,87.894,76.737,100.107,25.48,22.238,28.846,61.935,52.506,79.971,1.38,1.2,3.05,143.84,126.6,159.45,22.11,20.03,24.25,0.065,0.056,0.075,890.0,861.0,918.0,
1eRASS J140559.3+013843,211.4972,1.64543,12.92,211.4972,1.64785,211.4972,1.64785,16.382,0.18039,0.0011,spec_z_boot,0.17431,0.18025,,REDMAPPER-SDSS-DR8,0.18039,0.0011,15,0.18159,691.74,189.52,0.0,biweight,31.19,2.28,31.05,2.28,1.03143,0.025,legacy_dr10_grz_z_v0.9,62.8118,0.02603,13.05715,false,true,23.86,true,0.883,1.136,false,false,false,211.4952,1.6455,0.0095,154.1,0.287,44.3,27.187,21.627,34.309,26.161,20.436,33.318,0.235,36.2,20.326,16.161,25.692,18.048,14.164,22.938,66.802,45.849,115.725,-1.0,2.18,-1.0,82.78,56.81,104.77,13.57,10.46,16.16,0.061,0.042,0.084,736.0,675.0,781.0,"CODEX_57986,REDMAPPER-SDSS-DR8_RMJ140557.6+013820.1"
1eRASS J140615.3+061532,211.5641,6.25889,9.84,211.565,6.26035,211.565,6.26035,14.622,0.08431,7.2E-4,spec_z_boot,0.08291,,,none,0.08431,7.2E-4,24,0.08523,569.29,229.0,0.0,biweight,21.25,2.42,21.16,2.42,1.03036,0.029,legacy_dr10_grz_z_v0.9,24.9646,0.02018,4.64703,false,true,23.02,true,0.653,0.877,false,false,false,211.5686,6.2599,0.0082,152.9,0.395,60.5,37.881,28.852,48.224,7.08,5.419,9.021,0.321,49.0,28.008,21.338,35.645,4.893,3.757,6.239,22.692,13.975,37.724,-1.0,4.26,-1.0,32.67,22.69,40.98,6.28,5.0,8.06,0.05,0.034,0.07,588.0,545.0,639.0,
1eRASS J140755.3-041930,211.9807,-4.32505,30.04,211.9862,-4.32383,211.9862,-4.32383,14.972,0.14227,0.00115,spec_z_boot,0.14037,,,none,0.14227,0.00115,10,0.14402,957.34,458.65,0.14,gapper,44.29,2.34,44.01,2.32,1.03256,0.029,legacy_dr10_grz_z_v0.9,89.502,0.02168,11.60309,false,true,23.79,true,0.708,0.956,false,false,false,211.9806,-4.319,0.0,157.3,1.163,182.9,103.493,90.249,115.923,62.994,54.573,70.748,0.948,149.2,78.234,67.768,87.405,43.834,37.949,49.37,100.328,86.348,116.314,1.27,1.1,1.93,232.97,212.47,254.19,29.12,25.68,33.18,0.079,0.068,0.093,962.0,923.0,1005.0,
1eRASS J140806.6+063335,212.0277,6.55981,16.81,212.0279,6.55975,212.0279,6.55975,14.851,0.1117,4.6E-4,spec_z_boot,0.11928,0.1123,,REDMAPPER-SDSS-DR8,0.1117,4.6E-4,12,0.11229,460.62,133.68,0.0,gapper,26.24,1.73,26.2,1.73,1.00793,0.009,legacy_dr10_grz_z_v0.9,41.132,0.02083,11.62973,false,true,23.05,true,0.604,0.804,false,false,false,212.032,6.5627,8.0E-4,153.8,0.491,75.5,45.442,36.629,57.1,15.856,12.533,19.904,0.399,61.3,33.812,27.259,42.518,10.947,8.668,13.734,34.399,23.971,56.573,-1.0,1.16,-1.0,67.94,50.52,82.46,11.1,9.1,13.28,0.059,0.043,0.079,705.0,660.0,748.0,REDMAPPER-SDSS-DR8_RMJ140806.7+063335.0
1eRASS J140810.3+052358,212.043,5.3997,22.02,212.022,5.4175,212.022,5.4175,13.823,0.08769,6.5E-4,spec_z_boot,0.09448,0.087,,CODEX,0.08769,6.5E-4,23,0.08702,639.03,70.48,0.0,biweight,28.04,2.63,25.08,2.45,1.04833,0.047,legacy_dr10_grz_z_v0.9,29.9538,0.01842,31.81271,false,true,23.8,true,0.695,0.939,false,false,false,212.0339,5.4071,0.0,156.6,1.841,288.2,172.65,154.534,193.57,35.719,31.854,40.401,1.48,231.8,126.911,113.775,142.76,24.419,21.922,27.642,67.448,57.129,86.976,-1.0,1.61,-1.0,157.75,148.37,168.0,21.89,19.59,24.23,0.073,0.064,0.082,891.0,859.0,922.0,"CODEX_53377,REDMAPPER-SDSS-DR8_RMJ140805.3+052503.2"
1eRASS J140912.9-252713,212.3038,-25.45368,10.33,212.3068,-25.45104,212.3068,-25.45104,15.342,0.16801,0.00443,photo_z,0.16801,,,none,,,0,,,,,nan,24.73,2.06,24.6,2.05,1.04142,0.04,legacy_dr10_grz_z_v0.9,47.8538,0.05197,9.24757,false,true,23.29,true,0.664,0.892,false,false,false,212.3051,-25.4544,0.0125,170.9,0.216,36.8,20.431,13.99,28.092,18.133,12.445,25.223,0.182,31.1,15.928,10.972,21.951,12.51,8.561,17.459,50.806,31.652,83.205,-1.0,2.91,-1.0,60.3,28.43,82.55,10.62,7.59,13.85,0.054,0.026,0.091,681.0,609.0,745.0,
1eRASS J140924.5-035250,212.3522,-3.88076,16.52,212.365,-3.87912,212.365,-3.87912,15.91,0.18839,4.0E-4,cg_spec_z,0.18779,,,none,0.1861,0.00546,5,0.18839,1638.03,696.55,0.58,gapper,18.34,1.48,19.07,1.54,1.02326,0.025,legacy_dr10_grz_z_v0.9,37.7354,0.02989,6.24792,false,true,24.3,true,1.013,1.242,false,false,false,212.3516,-3.88,0.0211,155.5,0.232,36.1,21.401,15.045,27.956,23.733,16.692,31.116,0.192,29.9,16.299,11.459,21.123,16.407,11.62,21.595,50.067,32.858,87.169,-1.0,1.16,-1.0,86.3,69.39,103.18,11.19,8.45,15.37,0.076,0.052,0.105,689.0,627.0,765.0,
1eRASS J140959.6-013230,212.4986,-1.54167,14.05,212.4978,-1.53965,212.4978,-1.53965,14.603,0.115,4.7E-4,spec_z_boot,0.1095,,,none,0.115,4.7E-4,20,0.1157,520.88,88.97,0.0,biweight,17.72,1.93,17.82,1.94,1.0515,0.052,legacy_dr10_grz_z_v0.9,33.8935,0.04304,6.95893,false,true,23.36,true,0.853,1.107,false,false,false,212.4933,-1.5363,0.0132,157.6,0.393,61.9,35.918,28.036,45.023,14.761,11.516,18.595,0.33,52.0,27.963,21.943,35.036,10.144,7.891,12.705,27.512,21.378,36.967,1.67,1.46,4.72,65.94,52.25,76.14,9.86,8.14,12.4,0.064,0.047,0.084,677.0,635.0,731.0,
1eRASS J141053.2-195816,212.722,-19.97131,35.91,212.7373,-19.96608,212.7373,-19.96608,15.184,0.13542,0.00455,photo_z,0.13542,,,none,,,0,,,,,nan,44.17,2.53,45.8,2.45,1.02704,0.025,legacy_dr10_grz_z_v0.9,80.7177,0.05653,13.61988,false,true,23.13,true,0.726,0.977,false,false,false,212.7348,-19.9667,3.0E-4,167.6,0.711,119.3,66.31,55.835,77.098,38.731,32.41,45.794,0.603,101.1,52.32,43.962,60.981,26.623,22.332,31.476,81.521,64.691,129.178,-1.0,1.49,-1.0,152.74,134.02,170.47,20.63,17.99,24.23,0.073,0.06,0.087,860.0,822.0,907.0,
1eRASS J141055.8+013800,212.7329,1.63354,9.41,212.7326,1.6334,212.7326,1.6334,15.51,0.17791,2.9E-4,spec_z_boot,0.17684,0.17788,,REDMAPPER-SDSS-DR8,0.17791,2.9E-4,33,0.17788,541.71,137.24,0.0,biweight,31.64,2.41,31.73,2.41,1.03879,0.037,legacy_dr10_grz_z_v0.9,37.6255,0.0276,6.89039,false,true,24.29,true,1.019,1.247,false,false,false,212.7334,1.6335,0.0049,157.0,0.447,70.1,42.19,32.182,51.738,39.797,30.463,49.378,0.366,57.4,31.648,24.197,38.757,27.381,20.957,33.906,95.017,66.2,161.719,-1.0,1.95,-1.0,145.77,120.71,167.86,19.05,14.86,22.89,0.076,0.059,0.099,825.0,760.0,877.0,"CODEX_57985,REDMAPPER-SDSS-DR8_RMJ141055.8+013800.3"
1eRASS J141127.7+093706,212.8658,9.61841,13.76,212.8714,9.62217,212.8714,9.62217,14.219,0.10838,8.6E-4,spec_z_boot,0.10976,,,none,0.10838,8.6E-4,6,0.10854,364.57,89.42,0.0,gapper,15.92,1.63,15.96,1.62,1.05392,0.05,legacy_dr10_grz_z_v0.9,34.5687,0.01765,9.12707,false,true,23.56,true,0.624,0.832,false,false,false,212.8718,9.6195,0.0,156.7,0.527,82.5,47.447,35.728,59.734,15.622,11.766,19.741,0.426,66.7,35.266,26.676,44.398,10.867,8.125,13.753,25.661,19.324,33.663,1.37,1.14,2.33,58.1,33.2,73.53,11.06,8.77,13.59,0.05,0.03,0.072,705.0,653.0,755.0,
1eRASS J141209.4-154640,213.0396,-15.77797,13.11,213.0212,-15.75678,213.0838,-15.63598,14.566,0.11779,0.00562,photo_z,0.11779,,,none,,,0,0.0943,,,,nan,30.88,2.77,32.18,2.78,1.05104,0.052,legacy_dr10_grz_z_v0.9,41.9713,0.06828,5.4704,false,true,23.29,true,0.689,0.93,false,false,false,213.0398,-15.7716,4.0E-4,164.3,0.683,112.1,61.937,42.506,77.822,28.678,19.857,37.195,0.589,96.7,49.952,34.602,63.214,19.931,13.733,25.687,53.76,34.651,75.93,-1.0,1.18,-1.0,106.98,92.65,118.73,16.25,11.94,20.46,0.065,0.05,0.09,799.0,721.0,863.0,
1eRASS J141220.1+115733,213.0838,11.95935,25.32,213.0926,11.97347,213.1506,11.86294,14.914,0.11218,4.0E-4,cg_spec_z,0.12156,0.11415,,REDMAPPER-SDSS-DR8,0.11245,0.00376,9,0.09636,1288.21,847.3,0.55,gapper,17.55,1.67,17.58,1.7,1.0378,0.037,legacy_dr10_grz_z_v0.9,39.7801,0.01745,10.02977,false,true,24.11,true,0.507,0.677,false,false,false,213.0771,11.9594,0.0151,150.5,0.291,43.8,28.019,19.29,37.198,9.358,6.403,12.468,0.236,35.5,20.553,14.17,27.355,6.478,4.441,8.597,31.125,17.184,55.092,-1.0,7.27,-1.0,36.08,22.49,46.75,6.63,5.12,9.2,0.05,0.029,0.078,594.0,545.0,662.0,"GALWEIGHT_1358,REDMAPPER-SDSS-DR8_RMJ141218.3+115745.9"
1eRASS J141307.5-075030,213.2813,-7.84167,13.06,213.2787,-7.84471,213.2739,-7.84216,12.851,0.06987,0.01188,photo_z,0.06987,0.0704,0.0054,RXGCC,,,0,0.07162,,,,nan,13.58,1.95,13.61,1.96,1.05655,0.048,legacy_dr10_grz_z_v0.9,19.6437,0.02935,32.16504,false,true,21.68,true,0.316,0.429,false,false,false,213.2819,-7.8428,5.0E-4,156.5,1.544,241.7,142.7,124.603,162.229,19.495,16.956,22.036,1.267,198.3,108.276,94.466,122.756,13.309,11.634,15.056,36.928,30.001,48.788,2.3,1.69,4.16,88.58,80.46,96.17,14.63,13.26,16.37,0.06,0.052,0.069,784.0,758.0,814.0,RXGCC_549
1eRASS J141422.9-002318,213.5956,-0.38846,16.31,213.6002,-0.37765,213.6002,-0.37765,14.383,0.13961,3.2E-4,spec_z_boot,0.13221,0.13773,,REDMAPPER-SDSS-DR8,0.13961,3.2E-4,117,0.13773,791.01,66.57,0.0,biweight,95.88,4.62,100.95,4.62,1.05809,0.055,legacy_dr10_grz_z_v0.9,99.5474,0.03246,4.88088,false,true,24.15,true,1.026,1.253,false,false,false,213.6245,-0.3871,0.0014,159.0,0.509,80.9,46.461,31.488,63.489,27.789,18.441,37.504,0.42,66.7,35.44,23.975,48.185,19.056,12.722,25.765,53.084,36.174,89.019,-1.0,1.26,-1.0,105.45,79.89,121.52,15.67,11.47,20.43,0.066,0.045,0.093,783.0,706.0,856.0,"REDMAPPER-SDSS-DR8_RMJ141424.1-002239.5,XCLASS_264"
