name,ra,dec,field,z
"CL0141-3034",25.390713811307815,-30.57915059460159,"SPLUS-s24s17",0.442
"CL0141-3034",25.38040168574494,-30.579730463795336,"SPLUS-s24s17",0.442
"CL0141-3034",25.385590096523803,-30.57977101545465,"SPLUS-s24s17",0.442
"CL0141-3034",25.377835045483046,-30.578389487001395,"SPLUS-s24s17",0.442
"CL0141-3034",25.38619668741627,-30.58346683893747,"SPLUS-s24s17",0.442
"CL0141-3034",25.380640127751796,-30.581411839645614,"SPLUS-s24s17",0.442
"CL0141-3034",25.381600700474362,-30.58305742821121,"SPLUS-s24s17",0.442
"CL0141-3034",25.386205126974993,-30.585953943119456,"SPLUS-s24s17",0.442
"RXCJ0151.6-2900",27.904228767511313,-28.976595299995562,"SPLUS-s23s19",0.1823
"RXCJ0151.6-2900",27.89943507452572,-28.977909810829363,"SPLUS-s23s19",0.1823
"RXCJ0151.6-2900",27.910787193380763,-28.9788525265186,"SPLUS-s23s19",0.1823
"RXCJ0151.6-2900",27.904612776431634,-28.98272734995792,"SPLUS-s23s19",0.1823
"RXCJ0151.6-2900",27.910424613663242,-28.969804517527916,"SPLUS-s23s19",0.1823
"RXCJ0151.6-2900",27.90287864059816,-28.970188552105977,"SPLUS-s23s19",0.1823
"RXCJ0151.6-2900",27.90638275930966,-28.973642312392524,"SPLUS-s23s19",0.1823
"RXCJ0151.6-2900",27.905422120663,-28.974822194519245,"SPLUS-s23s19",0.1823
"RXCJ0151.6-2900",27.90863305197926,-28.972867934767145,"SPLUS-s23s19",0.1823
"MACSJ0152.5-2852",28.14159945415599,-28.899415027020325,"SPLUS-s22s19",0.341
"MACSJ0152.5-2852",28.146096231834324,-28.900184100826806,"SPLUS-s22s19",0.341
"MACSJ0152.5-2852",28.13794554272341,-28.898857311821224,"SPLUS-s22s19",0.341
"MACSJ0152.5-2852",28.144052847830093,-28.901163682096506,"SPLUS-s22s19",0.341
"MACSJ0152.5-2852",28.140427453759546,-28.898656393478905,"SPLUS-s22s19",0.341
"MACSJ0152.5-2852",28.151942460325667,-28.89757470740994,"SPLUS-s22s19",0.341
"MACSJ0152.5-2852",28.14417926754523,-28.89794810044219,"SPLUS-s22s19",0.341
"MACSJ0152.5-2852",28.146590383061103,-28.897289744154502,"SPLUS-s22s19",0.341
"MACSJ0152.5-2852",28.1428439993263,-28.896337597579766,"SPLUS-s22s19",0.341
"MACSJ0152.5-2852",28.145633175492414,-28.896268977094334,"SPLUS-s22s19",0.341
"MACSJ0152.5-2852",28.14680821898524,-28.89539972105695,"SPLUS-s22s19",0.341
"MACSJ0152.5-2852",28.142992743571625,-28.898873079342675,"SPLUS-s22s19",0.341
"MACSJ0152.5-2852",28.136970619861554,-28.89526839955788,"SPLUS-s22s19",0.341
"MACSJ0152.5-2852",28.149851246140635,-28.89311259492971,"SPLUS-s22s19",0.341
"MACSJ0152.5-2852",28.13602077378992,-28.894090418121838,"SPLUS-s22s19",0.341
"MACSJ0152.5-2852",28.134917422667765,-28.89336308138542,"SPLUS-s22s19",0.341
"MACSJ0152.5-2852",28.14246298745686,-28.891640279481553,"SPLUS-s22s19",0.341
"MACSJ0152.5-2852",28.139341979598274,-28.891095382199122,"SPLUS-s22s19",0.341
"MACSJ0152.5-2852",28.143250344451502,-28.89049332516584,"SPLUS-s22s19",0.341
"MACSJ0152.5-2852",28.144210560750892,-28.890103402610492,"SPLUS-s22s19",0.341
"MACSJ0152.5-2852",28.143531724753355,-28.893717565516592,"SPLUS-s22s19",0.341
"MACSJ0152.5-2852",28.139826875289028,-28.888143778764686,"SPLUS-s22s19",0.341
"MACSJ0152.5-2852",28.144021794526722,-28.887772564585177,"SPLUS-s22s19",0.341
"MACSJ0152.5-2852",28.14273505071068,-28.887090676922107,"SPLUS-s22s19",0.341
"MACSJ0152.5-2852",28.146378923283702,-28.897515668444942,"SPLUS-s23s19",0.341
"MACSJ0152.5-2852",28.14410276652025,-28.89807295911479,"SPLUS-s23s19",0.341
"MACSJ0152.5-2852",28.146095610263252,-28.900255588200352,"SPLUS-s23s19",0.341
"MACSJ0152.5-2852",28.144171787595177,-28.901135640259987,"SPLUS-s23s19",0.341
"MACSJ0152.5-2852",28.141528180575843,-28.898382263704608,"SPLUS-s23s19",0.341
"MACSJ0152.5-2852",28.151521853457183,-28.897674071550195,"SPLUS-s23s19",0.341
"MACSJ0152.5-2852",28.139335419339794,-28.89109188766726,"SPLUS-s23s19",0.341
"MACSJ0152.5-2852",28.14283412704785,-28.89627633331143,"SPLUS-s23s19",0.341
"MACSJ0152.5-2852",28.143564129355884,-28.893788759572608,"SPLUS-s23s19",0.341
"MACSJ0152.5-2852",28.139851949454354,-28.888086740812824,"SPLUS-s23s19",0.341
"MACSJ0152.5-2852",28.143214101453,-28.890443377456453,"SPLUS-s23s19",0.341
"MACSJ0152.5-2852",28.13698278481452,-28.89530881928925,"SPLUS-s23s19",0.341
"MACSJ0152.5-2852",28.144140757419123,-28.889983704309714,"SPLUS-s23s19",0.341
"MACSJ0152.5-2852",28.14985075673209,-28.893173958872104,"SPLUS-s23s19",0.341
"MACSJ0152.5-2852",28.1378411267923,-28.898793704375635,"SPLUS-s23s19",0.341
"MACSJ0152.5-2852",28.139643212820918,-28.898695200768508,"SPLUS-s23s19",0.341
"MACSJ0152.5-2852",28.143004302689096,-28.898963725650056,"SPLUS-s23s19",0.341
"MACSJ0152.5-2852",28.140191663147643,-28.893562374539776,"SPLUS-s23s19",0.341
"MACSJ0152.5-2852",28.1360141922666,-28.89412319232863,"SPLUS-s23s19",0.341
"MACSJ0152.5-2852",28.14684322542043,-28.89542793172111,"SPLUS-s23s19",0.341
"MACSJ0152.5-2852",28.145627571834837,-28.89633026750928,"SPLUS-s23s19",0.341
"MACSJ0152.5-2852",28.141546976072064,-28.899489930427258,"SPLUS-s23s19",0.341
"MACSJ0152.5-2852",28.14407877506961,-28.88783401295168,"SPLUS-s23s19",0.341
"MACSJ0152.5-2852",28.142515890738643,-28.891699914248044,"SPLUS-s23s19",0.341
"MACSJ0152.5-2852",28.14813704906807,-28.891001461487498,"SPLUS-s23s19",0.341
"MACSJ0152.5-2852",28.134943173377568,-28.89337884801633,"SPLUS-s23s19",0.341
"A0267",28.17853841254036,1.0011380358820965,"STRIPE82-0042",0.2327
"A0267",28.16948922215766,1.0013266626803088,"STRIPE82-0042",0.2327
"A0267",28.170192303189943,1.0017419821471847,"STRIPE82-0042",0.2327
"A0267",28.17981876117988,1.0031851714635274,"STRIPE82-0042",0.2327
"A0267",28.17191331443976,0.9997082113334479,"STRIPE82-0042",0.2327
"A0267",28.17821685615893,1.0038664338166416,"STRIPE82-0042",0.2327
"A0267",28.171534401390083,1.0019139334168103,"STRIPE82-0042",0.2327
"A0267",28.175801883118154,1.0042490461115234,"STRIPE82-0042",0.2327
"A0267",28.18234434025182,1.0057669142356873,"STRIPE82-0042",0.2327
"A0267",28.17851796146493,1.0065449068796828,"STRIPE82-0042",0.2327
"A0267",28.176624779019917,0.9990365215771633,"STRIPE82-0042",0.2327
"A0267",28.176551052157905,1.0059412181390217,"STRIPE82-0042",0.2327
"A0267",28.176743015232407,1.0043325448454692,"STRIPE82-0042",0.2327
"A0267",28.17961671795841,1.0071503699025366,"STRIPE82-0042",0.2327
"A0267",28.174207499773377,0.9996749393341801,"STRIPE82-0042",0.2327
"A0267",28.17004339349283,1.0085082509029841,"STRIPE82-0042",0.2327
"A0267",28.170912046882616,1.0057415527172253,"STRIPE82-0042",0.2327
"A0267",28.171288245843517,1.0099333779541217,"STRIPE82-0042",0.2327
"A0267",28.17362275280129,1.0096247907181657,"STRIPE82-0042",0.2327
"A0267",28.177508228121884,1.0094219758765923,"STRIPE82-0042",0.2327
"A0267",28.174343565800328,1.0104538409877633,"STRIPE82-0042",0.2327
"A0267",28.169017786087153,1.011976711554664,"STRIPE82-0042",0.2327
"A0267",28.177653694509647,1.01391161572351,"STRIPE82-0042",0.2327
"A0267",28.176946968121477,1.0118976460794935,"STRIPE82-0042",0.2327
"A0267",28.17621386386027,1.0130194182573098,"STRIPE82-0042",0.2327
"A0267",28.175466702976458,1.0121510660907644,"STRIPE82-0042",0.2327
"A0267",28.175689762896674,1.0151468956538077,"STRIPE82-0042",0.2327
"A0267",28.172665363898297,1.0118382518082623,"STRIPE82-0042",0.2327
"A0267",28.174756455324868,1.0070494807721408,"STRIPE82-0042",0.2327
"RXCJ0153.5-0118",28.379832159363346,-1.3134471199096522,"STRIPE82-0041",0.2438
"RXCJ0153.5-0118",28.37553217308681,-1.3133283113824894,"STRIPE82-0041",0.2438
"RXCJ0153.5-0118",28.378749590370067,-1.3121912336064536,"STRIPE82-0041",0.2438
"RXCJ0153.5-0118",28.381998262848107,-1.3109095711717786,"STRIPE82-0041",0.2438
"RXCJ0153.5-0118",28.381604668071464,-1.3096429060469232,"STRIPE82-0041",0.2438
"RXCJ0153.5-0118",28.38600957585113,-1.310143617738087,"STRIPE82-0041",0.2438
"RXCJ0153.5-0118",28.378180251484498,-1.3063587792218945,"STRIPE82-0041",0.2438
"PSZ2G243.15-73.84",29.755062000708097,-34.237992393453965,"SPLUS-s26s19",0.41
"PSZ2G243.15-73.84",29.75842931464145,-34.23773116736374,"SPLUS-s26s19",0.41
"PSZ2G243.15-73.84",29.76834809125845,-34.23741683388019,"SPLUS-s26s19",0.41
"PSZ2G243.15-73.84",29.768362237611704,-34.23919157581881,"SPLUS-s26s19",0.41
"PSZ2G243.15-73.84",29.770941529104427,-34.237201486799684,"SPLUS-s26s19",0.41
"PSZ2G243.15-73.84",29.76458187251332,-34.239302736649044,"SPLUS-s26s19",0.41
"PSZ2G243.15-73.84",29.76498044553091,-34.23624080282108,"SPLUS-s26s19",0.41
"PSZ2G243.15-73.84",29.759822634789764,-34.23581260915395,"SPLUS-s26s19",0.41
"PSZ2G243.15-73.84",29.758759536849663,-34.23373214565532,"SPLUS-s26s19",0.41
"PSZ2G243.15-73.84",29.75447020221968,-34.233691991147325,"SPLUS-s26s19",0.41
"PSZ2G243.15-73.84",29.771063753637502,-34.232945431122275,"SPLUS-s26s19",0.41
"PSZ2G243.15-73.84",29.763568729108357,-34.230655716985915,"SPLUS-s26s19",0.41
"PSZ2G243.15-73.84",29.755624560013207,-34.23193031807515,"SPLUS-s26s19",0.41
"PSZ2G243.15-73.84",29.76848649791987,-34.229921857350256,"SPLUS-s26s19",0.41
"PSZ2G243.15-73.84",29.758363894116496,-34.233917478839686,"SPLUS-s27s19",0.41
"PSZ2G243.15-73.84",29.77111377283079,-34.23304934050699,"SPLUS-s27s19",0.41
"PSZ2G243.15-73.84",29.768522104955412,-34.22995431370175,"SPLUS-s27s19",0.41
"PSZ2G243.15-73.84",29.755539677876595,-34.23201745950367,"SPLUS-s27s19",0.41
"PSZ2G243.15-73.84",29.759809687165244,-34.23587733797847,"SPLUS-s27s19",0.41
"PSZ2G243.15-73.84",29.77100351839027,-34.23736423925236,"SPLUS-s27s19",0.41
"PSZ2G243.15-73.84",29.763526723281235,-34.230707655156245,"SPLUS-s27s19",0.41
"PSZ2G243.15-73.84",29.75837363600996,-34.2378026242422,"SPLUS-s27s19",0.41
"PSZ2G243.15-73.84",29.768371432427944,-34.23945990373732,"SPLUS-s27s19",0.41
"PSZ2G243.15-73.84",29.755086803895484,-34.238089434430194,"SPLUS-s27s19",0.41
"PSZ2G243.15-73.84",29.76485996148799,-34.23633660997577,"SPLUS-s27s19",0.41
"PSZ2G243.15-73.84",29.76457946893273,-34.239387636284356,"SPLUS-s27s19",0.41
"PSZ2G243.15-73.84",29.768197063455077,-34.23749799206085,"SPLUS-s27s19",0.41
"CL0159+0030",29.819588990623938,0.496440589182012,"STRIPE82-0044",0.3836
"CL0159+0030",29.828489858973967,0.5010136228176421,"STRIPE82-0044",0.3836
"CL0159+0030",29.828630220977573,0.5026044801376742,"STRIPE82-0044",0.3836
"CL0159+0030",29.82709719743379,0.5035595786662755,"STRIPE82-0044",0.3836
"CL0159+0030",29.821522054025994,0.5034908937478091,"STRIPE82-0044",0.3836
"CL0159+0030",29.823119706875772,0.5078672990971367,"STRIPE82-0044",0.3836
"CL0159+0030",29.818583706775716,0.510805031970903,"STRIPE82-0044",0.3836
"CL0159+0030",29.82235835177209,0.5094381973429546,"STRIPE82-0044",0.3836
"GMBCGJ030.1+00.7",30.12669592327134,0.7337718017488589,"STRIPE82-0044",0.3448
"GMBCGJ030.1+00.7",30.126729242782222,0.734931465341641,"STRIPE82-0044",0.3448
"GMBCGJ030.1+00.7",30.127065068085585,0.7405718294431274,"STRIPE82-0044",0.3448
"GMBCGJ030.1+00.7",30.12512709001713,0.743035796009946,"STRIPE82-0044",0.3448
"GMBCGJ030.1+00.7",30.12743791922328,0.7420715794906005,"STRIPE82-0044",0.3448
"GMBCGJ030.1+00.7",30.128849495268394,0.7464786150918751,"STRIPE82-0044",0.3448
"GMBCGJ030.1+00.7",30.12775236299464,0.7483498123710329,"STRIPE82-0044",0.3448
"GMBCGJ030.1+00.7",30.129388322886363,0.7487989463597282,"STRIPE82-0044",0.3448
"GMBCGJ030.1+00.7",30.1301730572967,0.7355883311702919,"STRIPE82-0044",0.3448
"GMBCGJ030.1+00.7",30.13153658332748,0.7385344541953881,"STRIPE82-0044",0.3448
"GMBCGJ030.1+00.7",30.13283443017066,0.7395657334340985,"STRIPE82-0044",0.3448
"GMBCGJ030.1+00.7",30.13068704313655,0.7414018094918207,"STRIPE82-0044",0.3448
"GMBCGJ030.1+00.7",30.1329110689263,0.7433788264047003,"STRIPE82-0044",0.3448
"ACTCLJ0206-0114",31.560006260901055,-1.2448035658332512,"STRIPE82-0045",0.676
"ACTCLJ0206-0114",31.555552691499166,-1.2445361799772439,"STRIPE82-0045",0.676
"ACTCLJ0206-0114",31.560857217222228,-1.2438808156402201,"STRIPE82-0045",0.676
"ACTCLJ0206-0114",31.558820692793386,-1.242203025066865,"STRIPE82-0045",0.676
"ACTCLJ0206-0114",31.557812434397835,-1.24014417500056,"STRIPE82-0045",0.676
"ACTCLJ0206-0114",31.548544454052298,-1.2400148310581527,"STRIPE82-0045",0.676
"ACTCLJ0206-0114",31.54783233638693,-1.2393951448471001,"STRIPE82-0045",0.676
"ACTCLJ0206-0114",31.561908816183756,-1.2389127209963453,"STRIPE82-0045",0.676
"ACTCLJ0206-0114",31.556671706270052,-1.2383750246132155,"STRIPE82-0045",0.676
"ACTCLJ0206-0114",31.555598427843538,-1.238324233992008,"STRIPE82-0045",0.676
"ACTCLJ0206-0114",31.555160561608847,-1.2374035027198578,"STRIPE82-0045",0.676
"ACTCLJ0206-0114",31.54904059155024,-1.2373126745094145,"STRIPE82-0045",0.676
"ACTCLJ0206-0114",31.55612046193402,-1.2381361653933172,"STRIPE82-0045",0.676
"ACTCLJ0206-0114",31.549007549672165,-1.2353861805828237,"STRIPE82-0045",0.676
"ACTCLJ0206-0114",31.55004695827323,-1.236508269314271,"STRIPE82-0045",0.676
"ACTCLJ0206-0114",31.556839600949083,-1.2332763451620716,"STRIPE82-0045",0.676
"ACTCLJ0206-0114",31.55619148962544,-1.2298187163344036,"STRIPE82-0045",0.676
"ACTJ0215-5212",33.82482917966926,-52.21457802315778,"SPLUS-s40s17",0.51
"ACTJ0215-5212",33.82148341136052,-52.213612893607674,"SPLUS-s40s17",0.51
"ACTJ0215-5212",33.81447964837799,-52.211490324006945,"SPLUS-s40s17",0.51
"ACTJ0215-5212",33.82250799438847,-52.2109978863547,"SPLUS-s40s17",0.51
"ACTJ0215-5212",33.81655581337665,-52.20979425584492,"SPLUS-s40s17",0.51
"ACTJ0215-5212",33.813117020118774,-52.20874298906325,"SPLUS-s40s17",0.51
"ACTJ0215-5212",33.81780967803515,-52.20870497108755,"SPLUS-s40s17",0.51
"ACTJ0215-5212",33.82161893953237,-52.2069788338293,"SPLUS-s40s17",0.51
"ACTJ0215-5212",33.83091275149935,-52.212438832357996,"SPLUS-s40s17",0.51
"ACTJ0215-5212",33.8305705800889,-52.2120171516213,"SPLUS-s40s17",0.51
"ACTJ0215-5212",33.83633671280157,-52.21224342878879,"SPLUS-s40s17",0.51
"ACTJ0215-5212",33.82971956113491,-52.21325011208735,"SPLUS-s40s17",0.51
"ACTJ0215-5212",33.8320310898573,-52.20946075719523,"SPLUS-s40s17",0.51
"ACTJ0215-5212",33.82723488196255,-52.20518724153701,"SPLUS-s40s17",0.51
"ACTJ0215-5212",33.837747182369505,-52.205932462863075,"SPLUS-s40s17",0.51
"ACTJ0215-5212",33.82431973901548,-52.20340272922022,"SPLUS-s40s17",0.51
"ACTJ0215-5212",33.82187634151955,-52.20277790668651,"SPLUS-s40s17",0.51
"ACTJ0215-5212",33.83032334411807,-52.201821812522894,"SPLUS-s40s17",0.51
"ACTCLJ0215.4+0030",33.86661389935307,0.5052054404063216,"STRIPE82-0050",0.865
"ACTCLJ0215.4+0030",33.86945435207885,0.5056845831638727,"STRIPE82-0050",0.865
"ACTCLJ0215.4+0030",33.86661830111012,0.5068650550676386,"STRIPE82-0050",0.865
"ACTCLJ0215.4+0030",33.870764676136474,0.5083240575922721,"STRIPE82-0050",0.865
"ACTCLJ0215.4+0030",33.87027064474473,0.512107442772789,"STRIPE82-0050",0.865
"ACTCLJ0215.4+0030",33.8664661096971,0.5138811782405788,"STRIPE82-0050",0.865
"ACTCLJ0215.4+0030",33.867642076856825,0.5139041504412897,"STRIPE82-0050",0.865
"ACTCLJ0215.4+0030",33.86402367030136,0.5156342930845174,"STRIPE82-0050",0.865
"ACTCLJ0215.4+0030",33.86430341989538,0.5168093972406309,"STRIPE82-0050",0.865
"ACTCLJ0215.4+0030",33.87044961545421,0.5126075578804368,"STRIPE82-0050",0.865
"ACTCLJ0215.4+0030",33.86874356050435,0.5106073673076958,"STRIPE82-0050",0.865
"ACTCL0217.8-0048",34.45764450832495,-0.8079091129282067,"STRIPE82-0049",0.788
"ACTCL0217.8-0048",34.4543219875388,-0.807982198444079,"STRIPE82-0049",0.788
"ACTCL0217.8-0048",34.454616886009546,-0.8051708934264519,"STRIPE82-0049",0.788
"ACTCL0217.8-0048",34.454560342742425,-0.8043227194687841,"STRIPE82-0049",0.788
"ACTCL0217.8-0048",34.454134285918364,-0.8009634157120167,"STRIPE82-0049",0.788
"ACTCLJ0218.2-0041",34.57230279359602,-0.700680368131895,"STRIPE82-0049",0.672
"ACTCLJ0218.2-0041",34.57022532644407,-0.6999055290762612,"STRIPE82-0049",0.672
"ACTCLJ0218.2-0041",34.568148569250745,-0.6993779157136798,"STRIPE82-0049",0.672
"ACTCLJ0218.2-0041",34.566003752790316,-0.6956227529148361,"STRIPE82-0049",0.672
"ACTCLJ0218.2-0041",34.568269794895954,-0.6954663586086033,"STRIPE82-0049",0.672
"ACTCLJ0218.2-0041",34.56175680797538,-0.6945098343541823,"STRIPE82-0049",0.672
"ACTCLJ0218.2-0041",34.57578272620701,-0.6941297595999895,"STRIPE82-0049",0.672
"ACTCLJ0218.2-0041",34.574354638799235,-0.6950564810798237,"STRIPE82-0049",0.672
"ACTCLJ0218.2-0041",34.573523102602415,-0.6940210477581958,"STRIPE82-0049",0.672
"ACTCLJ0218.2-0041",34.5773849707505,-0.6914124288470159,"STRIPE82-0049",0.672
"ACTCLJ0218.2-0041",34.56389696617438,-0.6929357364866029,"STRIPE82-0049",0.672
"ACTCLJ0218.2-0041",34.57034360260273,-0.6949899326612725,"STRIPE82-0049",0.672
"ACTCLJ0218.2-0041",34.5667458928439,-0.6882216536886122,"STRIPE82-0049",0.672
"ACTCLJ0218.2-0041",34.571961190985384,-0.6881989239205986,"STRIPE82-0049",0.672
"WHLJ021831+003859",34.6348408514018,-0.6539962755907408,"STRIPE82-0049",0.4376
"WHLJ021831+003859",34.63265491125237,-0.653729922754524,"STRIPE82-0049",0.4376
"WHLJ021831+003859",34.6386981450883,-0.6532580142874638,"STRIPE82-0049",0.4376
"WHLJ021831+003859",34.6314077576861,-0.6528679956528542,"STRIPE82-0049",0.4376
"WHLJ021831+003859",34.63627713848162,-0.6523720353288701,"STRIPE82-0049",0.4376
"WHLJ021831+003859",34.628741584494875,-0.651710963411572,"STRIPE82-0049",0.4376
"WHLJ021831+003859",34.638116906375224,-0.6496660532464075,"STRIPE82-0049",0.4376
"WHLJ021831+003859",34.62425404762587,-0.6495983403192063,"STRIPE82-0049",0.4376
"WHLJ021831+003859",34.63484564761753,-0.6491670348082667,"STRIPE82-0049",0.4376
"WHLJ021831+003859",34.63098873671943,-0.6489565443212602,"STRIPE82-0049",0.4376
"WHLJ021831+003859",34.63907357438857,-0.6469220763933674,"STRIPE82-0049",0.4376
"WHLJ021831+003859",34.63523393137025,-0.6467385415236022,"STRIPE82-0049",0.4376
"WHLJ021831+003859",34.63242378257801,-0.6496351682509461,"STRIPE82-0049",0.4376
"WHLJ021831+003859",34.63500600231222,-0.6440020134057967,"STRIPE82-0049",0.4376
"WHLJ021831+003859",34.626609016616605,-0.6551146513390046,"STRIPE82-0049",0.4376
"WHLJ021831+003859",34.62469977865014,-0.6474167782672856,"STRIPE82-0049",0.4376
"WHLJ021831+003859",34.628253311336344,-0.6449585498250713,"STRIPE82-0049",0.4376
"WHLJ021831+003859",34.62649423562996,-0.6446505348641888,"STRIPE82-0049",0.4376
"WHLJ021831+003859",34.63625406301808,-0.6531115638750788,"STRIPE82-0049",0.4376
"WHLJ021831+003859",34.63651572095207,-0.6455780870336382,"STRIPE82-0049",0.4376
"WHLJ021831+003859",34.637773342068115,-0.6432251969123812,"STRIPE82-0049",0.4376
"ACTCLJ0219.8+0022",34.9635789713245,0.36995589441022175,"STRIPE82-0052",0.5522
"ACTCLJ0219.8+0022",34.96424680821148,0.3706985271327843,"STRIPE82-0052",0.5522
"ACTCLJ0219.8+0022",34.95762845887493,0.37154543897223125,"STRIPE82-0052",0.5522
"ACTCLJ0219.8+0022",34.961424026760376,0.3712646810958134,"STRIPE82-0052",0.5522
"ACTCLJ0219.8+0022",34.96035587519027,0.3724549382268905,"STRIPE82-0052",0.5522
"ACTCLJ0219.8+0022",34.9600967281512,0.37080778124619956,"STRIPE82-0052",0.5522
"ACTCLJ0219.8+0022",34.95830623199036,0.3729518688722036,"STRIPE82-0052",0.5522
"ACTCLJ0219.8+0022",34.957836647682285,0.373832334582856,"STRIPE82-0052",0.5522
"ACTCLJ0219.8+0022",34.95657506289266,0.3669255815777198,"STRIPE82-0052",0.5522
"ACTCLJ0219.8+0022",34.956129445661176,0.3697180618100943,"STRIPE82-0052",0.5522
"ACTCLJ0219.8+0022",34.95658380004074,0.3700383998448695,"STRIPE82-0052",0.5522
"ACTCLJ0219.8+0022",34.95635834488828,0.3720531195602828,"STRIPE82-0052",0.5522
"ACTCLJ0219.8+0022",34.953663227180314,0.37548650925393856,"STRIPE82-0052",0.5522
"ACTCLJ0219.8+0022",34.95586048916513,0.3772141397562173,"STRIPE82-0052",0.5522
"ACTCLJ0223.1-0056",35.79416920926043,-0.9583041756347844,"STRIPE82-0051",0.663
"ACTCLJ0223.1-0056",35.795427802577585,-0.9589013297221808,"STRIPE82-0051",0.663
"ACTCLJ0223.1-0056",35.792203630623824,-0.9569803027454209,"STRIPE82-0051",0.663
"ACTCLJ0223.1-0056",35.797081922447255,-0.9536166032817301,"STRIPE82-0051",0.663
"ACTCLJ0223.1-0056",35.79473665552022,-0.952391773519353,"STRIPE82-0051",0.663
"ACTCLJ0223.1-0056",35.79214647304379,-0.9511699536457692,"STRIPE82-0051",0.663
"ACTCLJ0223.1-0056",35.79313278222301,-0.9485476419217201,"STRIPE82-0051",0.663
"ACTCLJ0223.1-0056",35.79387042157975,-0.9551164031054606,"STRIPE82-0051",0.663
"ACTCLJ0223.1-0056",35.793605231064674,-0.947125426213267,"STRIPE82-0051",0.663
"ACTCLJ0223.1-0056",35.79191150090942,-0.9526109282059975,"STRIPE82-0051",0.663
"ACTCLJ0223.1-0056",35.78864656853019,-0.9572594703196275,"STRIPE82-0051",0.663
"ACTCLJ0223.1-0056",35.78385740795498,-0.9531180178041582,"STRIPE82-0051",0.663
"ACTCLJ0223.1-0056",35.78969364186682,-0.952840928522276,"STRIPE82-0051",0.663
"ACTCLJ0223.1-0056",35.78514316290128,-0.9530562848460291,"STRIPE82-0051",0.663
"ACTCLJ0223.1-0056",35.78414785029085,-0.949746210913611,"STRIPE82-0051",0.663
"ACTCLJ0223.1-0056",35.790302197983095,-0.9491855993439272,"STRIPE82-0051",0.663
