ra,dec,z,z_err,v,v_err,radius_deg,radius_Mpc,v_offset,flag_member,z_offset
36.527958,-0.331932,0.021311,6e-06,6388.877,1.798755,2.089555,3.42293,-351.538,0,-0.0011989999999999987
36.522973,-0.329508,0.021553,3.9e-05,6461.427,11.691906,2.090901,3.425135,-280.585,0,-0.0009569999999999995
36.526728,-0.334827,0.021834,1.2e-05,6545.669,3.597509,2.092565,3.42786,-198.198,0,-0.0006759999999999995
39.850667,1.962389,0.022192,1.9e-05,6652.994,5.696057,2.098379,3.437385,-93.235,0,-0.00031799999999999884
39.851256,1.963936,0.022138,1.3e-05,6636.805,3.897302,2.099446,3.439132,-109.068,0,-0.00037199999999999733
39.8518,1.963038,0.02223,1e-05,6664.386,2.997925,2.099663,3.439487,-82.094,0,-0.000279999999999999
35.782005,0.990242,0.023573,1.7e-05,7067.008,5.096472,2.105315,3.448747,311.664,0,0.0010630000000000014
40.022092,1.50793,0.020662,2.2e-05,6194.312,6.595434,2.165527,3.547381,-541.82,0,-0.001847999999999999
36.596307,-0.491904,0.021156,1e-05,6342.409,2.997925,2.173944,3.561168,-396.983,0,-0.0013539999999999976
36.325619,-0.387098,0.021098,5.5e-05,6325.021,16.488585,2.264836,3.71006,-413.988,0,-0.001412
36.324923,-0.387136,0.021064,2.1e-05,6314.828,6.295642,2.265338,3.710882,-423.957,0,-0.0014459999999999994
40.200361,1.104779,0.023433,8e-06,7025.037,2.39834,2.336625,3.827659,270.617,0,0.0009230000000000002
40.200945,1.101948,0.023304,7e-06,6986.363,2.098547,2.33741,3.828945,232.795,0,0.0007939999999999996
40.202008,1.10535,0.023439,5e-06,7026.835,1.498962,2.338227,3.830283,272.376,0,0.0009290000000000027
35.657615,0.485757,0.024791,4e-06,7432.155,1.19917,2.346125,3.84322,668.773,0,0.0022810000000000018
40.051858,2.232002,0.021835,0.00016,6545.968,47.966793,2.38459,3.906231,-197.905,0,-0.0006749999999999985
35.627261,0.383872,0.024505,1.6e-05,7346.414,4.796679,2.410341,3.948414,584.919,0,0.0019950000000000002
40.2851,1.125309,0.023716,1e-05,7109.878,2.997925,2.419816,3.963935,353.59,0,0.0012060000000000022
40.286474,1.098731,0.024183,0.000213,7249.881,63.855794,2.422929,3.969034,490.511,0,0.0016730000000000009
40.291306,1.118109,0.023977,1.1e-05,7188.124,3.297717,2.426452,3.974805,430.114,0,0.0014669999999999996
40.073417,2.42675,0.021595,1.2e-05,6474.018,3.597509,2.488602,4.076614,-268.271,0,-0.0009149999999999991
40.395617,1.234868,0.022172,8e-06,6646.998,2.39834,2.526186,4.138182,-99.099,0,-0.000337999999999998
40.395762,1.233974,0.022182,0.00043,6649.996,99.99,2.526344,4.13844,-96.167,0,-0.00032799999999999843
35.44262,0.56463,0.024132,1.3e-05,7234.592,3.897302,2.526525,4.138736,475.559,0,0.001622000000000002
40.39641,1.229823,0.022565,7e-06,6764.817,2.098547,2.527056,4.139606,16.126,0,5.500000000000296e-05
37.715,3.852222,0.021565,7e-06,6465.024,2.098547,2.586072,4.236281,-277.067,0,-0.0009449999999999979
35.281629,1.218066,0.021484,1.4e-05,6440.741,4.197094,2.587335,4.23835,-300.816,0,-0.0010259999999999991
35.487459,0.220592,0.020785,8e-06,6231.186,2.39834,2.602319,4.262896,-505.757,0,-0.0017249999999999974
40.487828,1.235726,0.02372,7e-06,7111.077,2.098547,2.618354,4.289163,354.763,0,0.0012100000000000027
40.48894,1.234421,0.024233,1e-05,7264.871,2.997925,2.619483,4.291013,505.171,0,0.0017230000000000023
40.386527,2.004598,0.021125,0.00012,6333.116,35.975095,2.62165,4.294562,-406.072,0,-0.0013849999999999973
40.17625,2.543611,0.022432,0.000333,6724.944,99.830889,2.634518,4.315642,-22.869,0,-7.799999999999821e-05
40.217926,2.60657,0.022149,0.000107,6640.103,32.077793,2.701644,4.425601,-105.843,0,-0.0003610000000000002
39.670928,-0.756135,0.022237,1.4e-05,6666.485,4.197094,2.711705,4.442082,-80.042,0,-0.00027299999999999894
39.67121,-0.756503,0.022237,1.4e-05,6666.485,4.197094,2.712167,4.44284,-80.042,0,-0.00027299999999999894
40.560033,0.877773,0.022305,1.1e-05,6686.871,3.297717,2.718856,4.453796,-60.105,0,-0.00020500000000000032
35.194306,0.695081,0.024415,8e-06,7319.433,2.39834,2.73536,4.480833,558.532,0,0.0019050000000000004
35.200075,0.662042,0.024201,7e-06,7255.277,2.098547,2.73688,4.483322,495.789,0,0.0016910000000000015
40.340855,0.058162,0.022678,8e-06,6798.693,2.39834,2.752652,4.509159,49.256,0,0.00016800000000000148
36.65875,3.808722,0.020337,0.00041,6096.879,99.99,2.81167,4.605836,-637.108,0,-0.002172999999999998
40.556861,0.382939,0.022027,7e-06,6603.528,2.098547,2.829999,4.635861,-141.612,0,-0.0004829999999999973
39.379116,-1.124517,0.02265,7e-06,6790.299,2.098547,2.831324,4.638032,41.047,0,0.00014000000000000123
40.735985,1.133959,0.02415,6e-06,7239.988,1.798755,2.869478,4.700532,480.836,0,0.0016400000000000026
40.622203,0.404965,0.022902,5e-06,6865.847,1.498962,2.885414,4.726638,114.932,0,0.000392
40.556583,2.424444,0.022466,3.8e-05,6735.137,11.392113,2.924079,4.789975,-12.9,0,-4.39999999999989e-05
34.926381,0.294933,0.02406,1e-05,7213.007,2.997925,3.099569,5.077447,454.449,0,0.0015500000000000028
36.578903,-1.550534,0.020396,1.6e-05,6114.567,4.796679,3.102143,5.081664,-619.809,0,-0.002113999999999998
40.915907,0.66742,0.022089,1.3e-05,6622.116,3.897302,3.105267,5.086782,-123.434,0,-0.00042099999999999776
39.225932,4.214003,0.021349,1e-05,6400.269,2.997925,3.24083,5.308849,-340.397,0,-0.0011609999999999988
39.229471,4.216178,0.021806,5e-06,6537.274,1.498962,3.244287,5.314512,-206.408,0,-0.0007039999999999998
40.447139,3.252719,0.022574,6e-06,6767.515,1.798755,3.251375,5.326123,18.764,0,6.400000000000156e-05
41.123219,1.005692,0.024616,1.1e-05,7379.691,3.297717,3.264134,5.347023,617.464,0,0.0021060000000000002
34.758888,0.274705,0.021306,1.5e-05,6387.378,4.496887,3.265046,5.348518,-353.004,0,-0.0012040000000000002
35.463299,-0.962638,0.023744,1.7e-05,7118.272,5.096472,3.282201,5.376619,361.8,0,0.0012340000000000025
41.006238,0.176312,0.022608,1e-05,6777.708,2.997925,3.321866,5.441596,28.733,0,9.800000000000086e-05
41.068291,0.341584,0.022055,1.5e-05,6611.923,4.496887,3.330668,5.456015,-133.403,0,-0.0004549999999999971
41.25739,1.163415,0.024441,4.6e-05,7327.227,13.790453,3.389192,5.551884,566.155,0,0.0019310000000000022
34.586999,0.37848,0.022113,4e-06,6629.311,1.19917,3.400409,5.570259,-116.397,0,-0.00039699999999999805
34.586112,0.377937,0.022105,6e-06,6626.912,1.798755,3.401407,5.571894,-118.743,0,-0.0004049999999999991
34.46504,1.224473,0.021345,5e-06,6399.07,1.498962,3.403501,5.575324,-341.569,0,-0.0011649999999999994
41.280409,0.950048,0.024507,1.6e-05,7347.014,4.796679,3.42555,5.611443,585.506,0,0.0019970000000000022
40.84775,3.105389,0.022616,9e-06,6780.106,2.698132,3.497734,5.729687,31.078,0,0.00010600000000000193
41.364874,0.914373,0.024361,1e-05,7303.244,2.997925,3.513072,5.754813,542.7,0,0.001851000000000002
